Index,Record,Symbol,Description,Location,Mean,Peak -logP,Peak Location,Effect Size,Gene_Chr,Gene_Pos_Str,Peak_Chr,Peak_Pos_Str,Gene_Pos,Peak_Pos,Distance_Mb,is_cis,cis_trans,is_pseudogene,is_uncharacterized,is_loc,trans_flag,flag_artifact,norm_logp,norm_es,biol_score,tier,tissue
15511,UNCHAR_LOC120096582,LOC120096582,uncharacterized LOC120096582,Chr14: 17.483031,1.865,52.5,Chr14: 18.063211,-0.906,Chr14, 17.483031,Chr14, 18.063211,17.483031,18.063211,0.5801799999999986,True,cis,False,True,True,cis,False,0.21753681392235608,0.21082366934284866,0.34992616914282165,Tier_2_Validate,Adipose
6790,ENSRNOG00000003464,Hid1,HID1 domain containing,Chr10: 100.610049,10.153,52.3,Chr10: 100.351953,-0.571,Chr10, 100.610049,Chr10, 100.351953,100.610049,100.351953,0.258096000000009,True,cis,False,False,False,cis,False,0.21619812583668002,0.11121022896223608,0.41459292417962057,Tier_2_Validate,Adipose
28217,ENSRNOG00000042634,Serpina12,serpin family A member 12,Chr6: 122.967270,9.872,52.3,Chr6: 123.067730,-1.632,Chr6, 122.967270,Chr6, 123.067730,122.96727,123.06773,0.10045999999999822,True,cis,False,False,False,cis,False,0.21619812583668002,0.4267023490930716,0.525015166225413,Tier_1_HighConfidence,Adipose
27766,ENSRNOG00000071226,RT1-CE5,"RT1 class I, locus CE5",Chr20: 3.479475,11.786,52.2,Chr20: 3.601132,0.492,Chr20, 3.479475,Chr20, 3.601132,3.479475,3.601132,0.12165700000000035,True,cis,False,False,False,cis,False,0.21552878179384205,0.08771929824561403,0.40613682801380957,Tier_2_Validate,Adipose
18235,UNCHAR_LOC120100680,LOC120100680,uncharacterized LOC120100680,Chr2: 29.788923,1.992,52.1,Chr2: 30.036105,-0.93,Chr2, 29.788923,Chr2, 30.036105,29.788923,30.036105,0.24718199999999868,True,cis,False,True,True,cis,False,0.21485943775100402,0.2179601546238478,0.3514868573311981,Tier_2_Validate,Adipose
26840,UNCHAR_RGD1560860,RGD1560860,uncharacterized RGD1560860,Chr17: 54.808183,1.365,52.1,Chr17: 54.649901,1.016,Chr17, 54.808183,Chr17, 54.649901,54.808183,54.649901,0.1582819999999998,True,cis,False,True,False,cis,False,0.21485943775100402,0.24353256021409456,0.3604371992877845,Tier_2_Validate,Adipose
29554,ENSRNOG00000000172,Sqor,sulfide quinone oxidoreductase,Chr3: 109.841224,9.017,52.1,Chr3: 108.634297,-0.509,Chr3, 109.841224,Chr3, 108.634297,109.841224,108.634297,1.2069269999999932,True,cis,False,False,False,cis,False,0.21485943775100402,0.0927743086529884,0.4076718112413973,Tier_2_Validate,Adipose
4939,ENSRNOG00000026323,Eqtn,equatorin,Chr5: 109.762047,6.962,51.7,Chr5: 109.530252,0.389,Chr5, 109.762047,Chr5, 109.530252,109.762047,109.530252,0.2317949999999911,True,cis,False,False,False,cis,False,0.21218206157965194,0.057091882247992866,0.39424588033967567,Tier_2_Validate,Adipose
17166,UNCHAR_LOC120098896,LOC120098896,uncharacterized LOC120098896,Chr20: 4.865697,7.514,51.6,Chr20: 3.601132,0.619,Chr20, 4.865697,Chr20, 3.601132,4.865697,3.601132,1.2645649999999997,True,cis,False,True,True,cis,False,0.21151271753681392,0.1254831995242343,0.31794857097136686,Tier_2_Validate,Adipose
9439,UNCHAR_LOC102548553,LOC102548553,uncharacterized LOC102548553,Chr4: 72.088277,4.179,51.5,Chr4: 71.606853,-0.761,Chr4, 72.088277,Chr4, 71.606853,72.088277,71.606853,0.48142400000000407,True,cis,False,True,True,cis,False,0.2108433734939759,0.16770740410347906,0.3324927721591092,Tier_2_Validate,Adipose
1975,ENSRNOG00000013260,Calr3,calreticulin 3,Chr16: 17.396088,7.043,51.4,Chr16: 17.484384,0.43,Chr16, 17.396088,Chr16, 17.484384,17.396088,17.484384,0.08829599999999971,True,cis,False,False,False,cis,False,0.21017402945113786,0.06928337793636634,0.3978100925856265,Tier_2_Validate,Adipose
29038,ENSRNOG00000066945,Smpdl3a,"sphingomyelin phosphodiesterase, acid-like 3A",Chr20: 37.132591,11.135,51.4,Chr20: 37.180412,-0.473,Chr20, 37.132591,Chr20, 37.180412,37.132591,37.180412,0.047820999999999,True,cis,False,False,False,cis,False,0.21017402945113786,0.08206958073148973,0.4022852635639197,Tier_2_Validate,Adipose
10553,UNCHAR_LOC102553770,LOC102553770,uncharacterized LOC102553770,Chr2: 31.068284,1.32,51.1,Chr2: 31.931397,-1.258,Chr2, 31.068284,Chr2, 31.931397,31.068284,31.931397,0.863113000000002,True,cis,False,True,True,cis,False,0.20816599732262384,0.31549212013083555,0.3832803411087108,Tier_2_Validate,Adipose
26092,ENSRNOG00000000925,Psph,phosphoserine phosphatase,Chr12: 26.882523,7.999,51.0,Chr12: 27.015140,0.412,Chr12, 26.882523,Chr12, 27.015140,26.882523,27.01514,0.13261699999999976,True,cis,False,False,False,cis,False,0.2074966532797858,0.063931013975617,0.39499968353939097,Tier_2_Validate,Adipose
8818,UNCHAR_LOC100911367,LOC100911367,uncharacterized LOC100911367,Chr18: 31.252491,1.461,50.8,Chr18: 31.650799,1.425,Chr18, 31.252491,Chr18, 31.650799,31.252491,31.650799,0.3983080000000001,True,cis,False,True,True,cis,False,0.20615796519410975,0.36515016354445434,0.3999578450584974,Tier_2_Validate,Adipose
11018,UNCHAR_LOC102556043,LOC102556043,zinc finger protein 431 like 12,Chr1: 93.655246,1.36,50.6,Chr1: 93.830128,0.938,Chr1, 93.655246,Chr1, 93.830128,93.655246,93.830128,0.17488199999999665,True,cis,False,False,True,cis,False,0.20481927710843373,0.22033898305084743,0.44880539105574835,Tier_2_Validate,Adipose
15547,UNCHAR_LOC120096622,LOC120096622,uncharacterized LOC120096622,Chr14: 66.834087,2.917,50.5,Chr14: 66.887304,0.93,Chr14, 66.834087,Chr14, 66.887304,66.834087,66.887304,0.05321700000000362,True,cis,False,True,True,cis,False,0.2041499330655957,0.2179601546238478,0.3477385306913052,Tier_2_Validate,Adipose
3967,ENSRNOG00000057125,Ddr1,discoidin domain receptor tyrosine kinase 1,Chr20: 3.042493,8.326,50.3,Chr20: 2.687516,-0.643,Chr20, 3.042493,Chr20, 2.687516,3.042493,2.687516,0.3549769999999999,True,cis,False,False,False,cis,False,0.20281124497991965,0.13261968480523342,0.4174008254248036,Tier_2_Validate,Adipose
9531,UNCHAR_LOC102549007,LOC102549007,uncharacterized LOC102549007,Chr3: 164.291121,2.027,50.2,Chr3: 164.153483,-1.166,Chr3, 164.291121,Chr3, 164.153483,164.291121,164.153483,0.1376380000000097,True,cis,False,True,True,cis,False,0.20214190093708168,0.28813559322033894,0.37159712295509717,Tier_2_Validate,Adipose
9113,UNCHAR_LOC102547177,LOC102547177,uncharacterized LOC102547177,Chr1: 156.162118,2.774,50.1,Chr1: 156.192687,0.985,Chr1, 156.162118,Chr1, 156.192687,156.162118,156.192687,0.030569000000014057,True,cis,False,True,True,cis,False,0.20147255689424365,0.23431460005947072,0.35252550493379997,Tier_2_Validate,Adipose
20373,UNCHAR_LOC680933,LOC680933,uncharacterized LOC680933,Chr6: 0.192191,7.455,50.0,Chr7: 0.798459,-0.454,Chr6, 0.192191,Chr7, 0.798459,0.192191,0.798459,inf,False,trans,False,True,True,trans_moderate,True,0.20080321285140562,0.07641986321736545,0.19702807662406988,Tier_3_FlaggedInspect,Adipose
6557,ENSRNOG00000069498,Gvinp1,"GTPase, very large interferon inducible 1",Chr1: 160.203002,3.854,49.8,Chr1: 161.575647,1.362,Chr1, 160.203002,Chr1, 161.575647,160.203002,161.575647,1.3726450000000057,True,cis,False,False,False,cis,False,0.19946452476572957,0.3464168896818317,0.49105849505664645,Tier_1_HighConfidence,Adipose
1874,ENSRNOG00000024115,C6,complement C6,Chr2: 53.846027,13.382,49.7,Chr2: 54.732908,0.588,Chr2, 53.846027,Chr2, 54.732908,53.846027,54.732908,0.8868810000000025,True,cis,False,False,False,cis,False,0.19879518072289157,0.11626523936961046,0.41027114703237566,Tier_2_Validate,Adipose
21859,ENSRNOG00000086807,Mmp24os,MMP24 opposite strand,Chr3: 144.324448,9.682,49.4,Chr3: 144.547298,0.372,Chr3, 144.324448,Chr3, 144.547298,144.324448,144.547298,0.22285000000002242,True,cis,False,False,False,cis,False,0.1967871485943775,0.05203687184061849,0.38708840715224857,Tier_2_Validate,Adipose
24703,ENSRNOG00000002035,Paqr3,progestin and adipoQ receptor family member 3,Chr14: 12.462567,8.391,49.4,Chr14: 12.809827,0.464,Chr14, 12.462567,Chr14, 12.809827,12.462567,12.809827,0.34726000000000035,True,cis,False,False,False,cis,False,0.1967871485943775,0.07939339875111508,0.39666319157092245,Tier_2_Validate,Adipose
30731,ENSRNOG00000031348,Tmem232,transmembrane protein 232,Chr9: 105.115736,2.032,49.4,Chr9: 105.308155,-1.103,Chr9, 105.115736,Chr9, 105.308155,105.115736,105.308155,0.192419000000001,True,cis,False,False,False,cis,False,0.1967871485943775,0.2694023193577163,0.4631663137832328,Tier_2_Validate,Adipose
2125,ENSRNOG00000049693,Cbr1l2,carbonyl reductase 1 like 2,Chr11: 32.892639,9.084,49.3,Chr11: 33.102109,-2.285,Chr11, 32.892639,Chr11, 33.102109,32.892639,33.102109,0.20946999999999605,True,cis,False,False,False,cis,False,0.19611780455153946,0.6208742194469224,0.5859472083994616,Tier_1_HighConfidence,Adipose
6668,UNCHAR_Hbb-b1,Hbb-b1,"hemoglobin, beta adult major chain",Chr1: 158.231674,10.524,49.3,Chr1: 158.468568,1.123,Chr1, 158.231674,Chr1, 158.468568,158.231674,158.468568,0.2368940000000066,True,cis,False,False,False,cis,False,0.19611780455153946,0.27534939042521556,0.4650135182418642,Tier_2_Validate,Adipose
3632,ENSRNOG00000016496,Ctsc,cathepsin C,Chr1: 142.028385,10.563,49.2,Chr1: 142.042856,-0.529,Chr1, 142.028385,Chr1, 142.042856,142.028385,142.042856,0.014471000000014556,True,cis,False,False,False,cis,False,0.1954484605087015,0.09872137972048767,0.4029594440802162,Tier_2_Validate,Adipose
8700,UNCHAR_LOC100909671,LOC100909671,uncharacterized LOC100909671,Chr10: 100.126303,4.984,49.1,Chr10: 99.846935,0.975,Chr10, 100.126303,Chr10, 99.846935,100.126303,99.846935,0.27936799999999096,True,cis,False,True,True,cis,False,0.19477911646586346,0.2313410645257211,0.3491420633470546,Tier_2_Validate,Adipose
27794,UNCHAR_RT1-T24-2,RT1-T24-2,"RT1 class I, locus T24, gene 2",Chr20: 2.738658,6.224,49.1,Chr20: 2.611182,0.592,Chr20, 2.738658,Chr20, 2.611182,2.738658,2.611182,0.12747600000000014,True,cis,False,False,False,cis,False,0.19477911646586346,0.1174546535831103,0.4092818195171408,Tier_2_Validate,Adipose
30583,ENSRNOG00000000033,Tmcc2,transmembrane and coiled-coil domain family 2,Chr13: 43.831715,7.431,48.9,Chr1: 231.862988,0.909,Chr13, 43.831715,Chr1, 231.862988,43.831715,231.862988,inf,False,trans,False,False,False,trans_moderate,True,0.1934404283801874,0.21171573000297353,0.3418046554341063,Tier_3_FlaggedInspect,Adipose
5171,ENSRNOG00000021693,Fam149a,"family with sequence similarity 149, member A",Chr16: 46.855376,8.533,48.8,Chr16: 46.596353,-0.39,Chr16, 46.855376,Chr16, 46.596353,46.855376,46.596353,0.2590229999999991,True,cis,False,False,False,cis,False,0.19277108433734938,0.05738923580136783,0.387556112048551,Tier_2_Validate,Adipose
17201,UNCHAR_LOC120098942,LOC120098942,uncharacterized LOC120098942,Chr20: 44.943037,0.67,48.7,Chr20: 44.128952,-1.054,Chr20, 44.943037,Chr20, 44.128952,44.943037,44.128952,0.8140849999999986,True,cis,False,True,True,cis,False,0.19210174029451138,0.2548319952423431,0.356426807437899,Tier_2_Validate,Adipose
27790,ENSRNOG00000032664,RT1-S2,"RT1 class Ib, locus S2",Chr20: 2.650232,1.166,48.3,Chr20: 2.611182,0.983,Chr20, 2.650232,Chr20, 2.611182,2.650232,2.611182,0.03905000000000003,True,cis,False,False,False,cis,False,0.18942436412315927,0.2337198929527208,0.44810048997655805,Tier_2_Validate,Adipose
1394,ENSRNOG00000061346,B3glct,beta 3-glucosyltransferase,Chr12: 5.346806,8.748,48.2,Chr12: 5.017960,0.374,Chr12, 5.346806,Chr12, 5.017960,5.346806,5.01796,0.3288459999999995,True,cis,False,False,False,cis,False,0.1887550200803213,0.05263157894736842,0.3844853096596914,Tier_2_Validate,Adipose
1744,UNCHAR_Btnl5,Btnl5,butyrophilin-like 5,Chr20: 4.366779,0.831,48.2,Chr20: 4.679209,-1.076,Chr20, 4.366779,Chr20, 4.679209,4.366779,4.679209,0.31243,True,cis,False,False,False,cis,False,0.1887550200803213,0.26137377341659235,0.4575450777239197,Tier_2_Validate,Adipose
3570,ENSRNOG00000005195,Cst3,cystatin C,Chr3: 136.340795,13.127,48.2,Chr3: 136.490118,-0.469,Chr3, 136.340795,Chr3, 136.490118,136.340795,136.490118,0.14932299999998122,True,cis,False,False,False,cis,False,0.1887550200803213,0.08088016651798988,0.39437231530940886,Tier_2_Validate,Adipose
10807,ENSRNOG00000071122,LOC102555043,uncharacterized LOC102555043,Chr13: 102.802660,2.883,48.2,Chr13: 101.534140,-0.856,Chr13, 102.802660,Chr13, 101.534140,102.80266,101.53414,1.2685200000000094,True,cis,False,True,True,cis,False,0.1887550200803213,0.19595599167410052,0.33464885411404766,Tier_2_Validate,Adipose
26236,ENSRNOG00000016975,Pxmp4,peroxisomal membrane protein 4,Chr3: 143.110619,7.255,47.9,Chr3: 142.720320,-0.481,Chr3, 143.110619,Chr3, 142.720320,143.110619,142.72032,0.39029900000002726,True,cis,False,False,False,cis,False,0.18674698795180722,0.08444840915848943,0.39491838898860376,Tier_2_Validate,Adipose
26952,UNCHAR_RGD1562844,RGD1562844,uncharacterized RGD1562844,Chr17: 31.386217,0.496,47.6,Chr17: 31.438420,-0.751,Chr17, 31.386217,Chr17, 31.438420,31.386217,31.43842,0.05220300000000222,True,cis,False,True,False,cis,False,0.18473895582329317,0.16473386856972944,0.32231548853755787,Tier_2_Validate,Adipose
340,UNCHAR_Adat2,Adat2,"adenosine deaminase, tRNA-specific 2",Chr1: 7.954519,6.883,47.4,Chr1: 7.181875,0.472,Chr1, 7.954519,Chr1, 7.181875,7.954519,7.181875,0.7726440000000006,True,cis,False,False,False,cis,False,0.1834002677376171,0.08177222717811476,0.39281037322050616,Tier_2_Validate,Adipose
6867,ENSRNOG00000011193,Hmgcll1,3-hydroxy-3-methylglutaryl-CoA lyase like 1,Chr8: 76.757300,4.885,47.3,Chr8: 77.002080,0.652,Chr8, 76.757300,Chr8, 77.002080,76.7573,77.00208,0.24478000000000577,True,cis,False,False,False,cis,False,0.18273092369477908,0.1352958667856081,0.4113093766681355,Tier_2_Validate,Adipose
16079,UNCHAR_LOC120097360,LOC120097360,uncharacterized LOC120097360,Chr1: 196.090053,3.402,47.2,Chr1: 196.761300,-0.728,Chr1, 196.090053,Chr1, 196.761300,196.090053,196.7613,0.6712469999999939,True,cis,False,True,True,cis,False,0.1820615796519411,0.15789473684210523,0.31898471077291624,Tier_2_Validate,Adipose
27405,ENSRNOG00000056116,Rnu1-39,"RNA, U1 small nuclear 39",Chr3: 136.257920,1.758,47.1,Chr6: 72.936638,1.038,Chr3, 136.257920,Chr6, 72.936638,136.25792,72.936638,inf,False,trans,False,False,False,trans_moderate,True,0.1813922356091031,0.25007433838834375,0.35101330089910643,Tier_3_FlaggedInspect,Adipose
6830,UNCHAR_Hist2h2aa2,Hist2h2aa2,histone cluster 2 H2A family member A2,Chr2: 183.801890,8.127,47.0,Chr2: 183.798575,1.587,Chr2, 183.801890,Chr2, 183.798575,183.80189,183.798575,0.003314999999986412,True,cis,False,False,False,cis,False,0.18072289156626506,0.4133214391911983,0.5079155157651121,Tier_1_HighConfidence,Adipose
1870,ENSRNOG00000026169,C5h1orf87,similar to human chromosome 1 open reading frame 87,Chr5: 111.411575,1.24,46.8,Chr5: 111.411343,-0.885,Chr5, 111.411575,Chr5, 111.411343,111.411575,111.411343,0.00023199999999690135,True,cis,False,False,False,cis,False,0.179384203480589,0.20457924472197442,0.43438720687089716,Tier_2_Validate,Adipose
26657,ENSRNOG00000014090,Retsat,retinol saturase,Chr4: 104.653305,15.233,46.6,Chr4: 104.785882,-0.48,Chr4, 104.653305,Chr4, 104.785882,104.653305,104.785882,0.13257699999999772,True,cis,False,False,False,cis,False,0.17804551539491298,0.08415105560511447,0.39176879985000956,Tier_2_Validate,Adipose
3422,ENSRNOG00000015902,Cpxm2,"carboxypeptidase X (M14 family), member 2",Chr1: 186.947221,9.134,46.5,Chr1: 186.963051,-0.735,Chr1, 186.947221,Chr1, 186.963051,186.947221,186.963051,0.015829999999994016,True,cis,False,False,False,cis,False,0.17737617135207495,0.15997621171573,0.4180733340737317,Tier_2_Validate,Adipose
14097,UNCHAR_LOC120094596,LOC120094596,uncharacterized LOC120094596,Chr9: 0.413569,1.993,46.5,Chr7: 0.194932,0.929,Chr9, 0.413569,Chr7, 0.194932,0.413569,0.194932,inf,False,trans,False,True,True,trans_moderate,True,0.17737617135207495,0.21766280107047278,0.23826364034789171,Tier_3_FlaggedInspect,Adipose
18725,UNCHAR_LOC120101456,LOC120101456,uncharacterized LOC120101456,Chr3: 110.284853,3.518,46.5,Chr2: 122.277665,0.869,Chr3, 110.284853,Chr2, 122.277665,110.284853,122.277665,inf,False,trans,False,True,True,trans_moderate,True,0.17737617135207495,0.199821587867975,0.23201921572701747,Tier_3_FlaggedInspect,Adipose
11759,UNCHAR_LOC103694354,LOC103694354,uncharacterized LOC103694354,Chr19: 50.620703,5.317,46.4,Chr19: 50.602551,-0.582,Chr19, 50.620703,Chr19, 50.602551,50.620703,50.602551,0.018152000000000612,True,cis,False,True,True,cis,False,0.17670682730923692,0.11448111804936068,0.3019157808755092,Tier_2_Validate,Adipose
6497,ENSRNOG00000001242,Gstt3,"glutathione S-transferase, theta 3",Chr20: 12.875183,10.729,46.3,Chr20: 12.773685,1.02,Chr20, 12.875183,Chr20, 12.773685,12.875183,12.773685,0.10149799999999942,True,cis,False,False,False,cis,False,0.1760374832663989,0.24472197442759439,0.4472658101928977,Tier_2_Validate,Adipose
11194,UNCHAR_LOC103690428,LOC103690428,uncharacterized LOC103690428,Chr7: 90.389901,3.054,46.3,Chr7: 90.263240,-0.947,Chr7, 90.389901,Chr7, 90.263240,90.389901,90.26324,0.12666099999999858,True,cis,False,True,True,cis,False,0.1760374832663989,0.22301516503122212,0.3396684269041674,Tier_2_Validate,Adipose
30702,ENSRNOG00000047783,Tmem200a,transmembrane protein 200A,Chr1: 19.323645,3.543,46.3,Chr1: 19.651811,-1.08,Chr1, 19.323645,Chr1, 19.651811,19.323645,19.651811,0.3281659999999995,True,cis,False,False,False,cis,False,0.1760374832663989,0.2625631876300922,0.45351023481377184,Tier_2_Validate,Adipose
6399,ENSRNOG00000024651,Greb1,growth regulating estrogen receptor binding 1,Chr6: 39.562363,6.173,46.0,Chr6: 39.599091,1.064,Chr6, 39.562363,Chr6, 39.599091,39.562363,39.599091,0.03672800000000365,True,cis,False,False,False,cis,False,0.17402945113788487,0.25780553077609275,0.4511422436698921,Tier_2_Validate,Adipose
19835,UNCHAR_LOC120103114,LOC120103114,uncharacterized LOC120103114,Chr5: 112.442855,6.312,46.0,Chr5: 112.457794,-0.421,Chr5, 112.442855,Chr5, 112.457794,112.442855,112.457794,0.01493900000001247,True,cis,False,True,True,cis,False,0.17402945113788487,0.06660719595599167,0.2842228264828568,Tier_2_Validate,Adipose
21086,ENSRNOG00000090872,Map6d1,MAP6 domain containing 1,Chr11: 80.734147,5.378,46.0,Chr11: 81.008767,0.768,Chr11, 80.734147,Chr11, 81.008767,80.734147,81.008767,0.27462000000001296,True,cis,False,False,False,cis,False,0.17402945113788487,0.16978887897710376,0.42033641554024603,Tier_2_Validate,Adipose
18863,UNCHAR_LOC120101645,LOC120101645,uncharacterized LOC120101645,Chr3: 109.684141,2.076,45.8,Chr3: 109.771053,-1.05,Chr3, 109.684141,Chr3, 109.771053,109.684141,109.771053,0.0869119999999981,True,cis,False,True,True,cis,False,0.17269076305220882,0.2536425810288433,0.34921667042836824,Tier_2_Validate,Adipose
27122,UNCHAR_RGD1566006,RGD1566006,uncharacterized RGD1566006,Chr12: 17.732680,3.926,45.8,Chr12: 19.031953,0.811,Chr12, 17.732680,Chr12, 19.031953,17.73268,19.031953,1.299273000000003,True,cis,False,True,False,cis,False,0.17269076305220882,0.1825750817722272,0.3243430456885526,Tier_2_Validate,Adipose
13132,UNCHAR_LOC120093165,LOC120093165,uncharacterized LOC120093165,Chr2: 52.023028,4.391,45.7,Chr2: 52.627302,-1.195,Chr2, 52.023028,Chr2, 52.627302,52.023028,52.627302,0.6042740000000038,True,cis,False,True,True,cis,False,0.17202141900937082,0.2967588462682129,0.3640730928471543,Tier_2_Validate,Adipose
21248,ENSRNOG00000032813,Mdc1,mediator of DNA damage checkpoint 1,Chr20: 2.912393,7.957,45.6,Chr20: 2.611182,-0.417,Chr20, 2.912393,Chr20, 2.611182,2.912393,2.611182,0.3012109999999999,True,cis,False,False,False,cis,False,0.1713520749665328,0.06541778174249181,0.3828694498481586,Tier_2_Validate,Adipose
33610,ENSRNOG00000057989,Zp2,zona pellucida glycoprotein 2,Chr1: 174.525287,2.044,45.4,Chr1: 174.151110,-1.158,Chr1, 174.525287,Chr1, 174.151110,174.525287,174.15111,0.3741770000000031,True,cis,False,False,False,cis,False,0.17001338688085674,0.2857567647933392,0.4595195530859686,Tier_2_Validate,Adipose
10348,UNCHAR_LOC102552725,LOC102552725,uncharacterized LOC102552725,Chr11: 25.048702,9.11,45.3,Chr11: 25.911036,0.398,Chr11, 25.048702,Chr11, 25.911036,25.048702,25.911036,0.8623340000000006,True,cis,False,True,True,cis,False,0.1693440428380187,0.059768064228367536,0.2801892374732352,Tier_2_Validate,Adipose
14322,ENSRNOG00000057331,LOC120094884,U1 spliceosomal RNA,Chr9: 1.931715,2.12,45.3,Chr6: 72.936638,1.178,Chr9, 1.931715,Chr6, 72.936638,1.931715,72.936638,inf,False,trans,False,False,True,trans_moderate,True,0.1693440428380187,0.2917038358608385,0.3613667575446,Tier_3_FlaggedInspect,Adipose
1646,ENSRNOG00000017577,Bphl,biphenyl hydrolase like,Chr17: 30.837276,9.161,45.1,Chr17: 30.819586,0.445,Chr17, 30.837276,Chr17, 30.819586,30.837276,30.819586,0.017689999999998207,True,cis,False,False,False,cis,False,0.1680053547523427,0.07374368123699078,0.38461216259626674,Tier_2_Validate,Adipose
4273,ENSRNOG00000015581,Dnah6,"dynein, axonemal, heavy chain 6",Chr4: 105.284360,5.661,45.1,Chr4: 105.344429,-0.623,Chr4, 105.284360,Chr4, 105.344429,105.28436,105.344429,0.060068999999998596,True,cis,False,False,False,cis,False,0.1680053547523427,0.12667261373773417,0.4031372889715269,Tier_2_Validate,Adipose
